type, ringDim, setup, encryption, cMult, AddMany, total_time, value 
n25x8192-coef-inner-2048, 16, 377, 318, 9, 720, 68
n25x8192-coef-inner-2048, 16, 380, 314, 9, 719, 68
n25x8192-coef-inner-2048, 16, 378, 310, 9, 713, 68
n25x8192-coef-inner-2048, 16, 375, 315, 9, 715, 68
n25x8192-coef-inner-2048, 16, 380, 319, 8, 723, 68
n25x8192-coef-inner-2048, 16, 375, 314, 8, 713, 68
n25x8192-coef-inner-2048, 17, 376, 318, 9, 720, 68
n25x8192-coef-inner-2048, 16, 376, 314, 8, 714, 68
n25x8192-coef-inner-2048, 16, 379, 311, 9, 715, 68
n25x8192-coef-inner-2048, 16, 377, 317, 9, 719, 68
n25x8192-coef-inner-2048, 16, 376, 312, 9, 713, 68
n25x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n25x8192-coef-inner-2048, 16, 379, 313, 9, 717, 68
n25x8192-coef-inner-2048, 19, 379, 316, 9, 723, 68
n25x8192-coef-inner-2048, 16, 377, 313, 9, 715, 68
n25x8192-coef-inner-2048, 16, 376, 312, 9, 713, 68
n25x8192-coef-inner-2048, 19, 375, 312, 9, 715, 68
n25x8192-coef-inner-2048, 16, 376, 313, 8, 713, 68
n25x8192-coef-inner-2048, 16, 375, 311, 9, 711, 68
n25x8192-coef-inner-2048, 16, 375, 311, 8, 710, 68
n25x8192-coef-inner-2048, 16, 375, 313, 9, 713, 68
n25x8192-coef-inner-2048, 16, 376, 315, 9, 716, 68
n25x8192-coef-inner-2048, 16, 375, 314, 9, 714, 68
n25x8192-coef-inner-2048, 16, 377, 311, 9, 713, 68
n25x8192-coef-inner-2048, 17, 380, 326, 9, 732, 68
n25x8192-coef-inner-2048, 16, 374, 312, 8, 710, 68
n25x8192-coef-inner-2048, 16, 377, 312, 9, 714, 68
n25x8192-coef-inner-2048, 16, 377, 314, 9, 716, 68
n25x8192-coef-inner-2048, 20, 379, 315, 8, 722, 68
n25x8192-coef-inner-2048, 16, 377, 315, 9, 717, 68
n25x8192-coef-inner-2048, 16, 376, 314, 8, 714, 68
n25x8192-coef-inner-2048, 22, 376, 327, 9, 734, 68
n25x8192-coef-inner-2048, 21, 378, 327, 9, 735, 68
n25x8192-coef-inner-2048, 16, 379, 312, 8, 715, 68
n25x8192-coef-inner-2048, 28, 373, 327, 9, 737, 68
n25x8192-coef-inner-2048, 16, 376, 314, 9, 715, 68
n25x8192-coef-inner-2048, 17, 375, 317, 9, 718, 68
n25x8192-coef-inner-2048, 17, 377, 311, 9, 714, 68
n25x8192-coef-inner-2048, 25, 379, 316, 9, 729, 68
n25x8192-coef-inner-2048, 17, 378, 312, 9, 716, 68
n25x8192-coef-inner-2048, 22, 375, 313, 9, 719, 68
n50x8192-coef-inner-2048, 17, 767, 629, 19, 1432, 134
n50x8192-coef-inner-2048, 16, 759, 637, 18, 1430, 134
n50x8192-coef-inner-2048, 16, 756, 626, 18, 1416, 134
n50x8192-coef-inner-2048, 16, 755, 630, 19, 1420, 134
n50x8192-coef-inner-2048, 16, 755, 629, 19, 1419, 134
n50x8192-coef-inner-2048, 17, 757, 627, 18, 1419, 134
n50x8192-coef-inner-2048, 19, 764, 629, 21, 1433, 134
n50x8192-coef-inner-2048, 16, 770, 627, 18, 1431, 134
n50x8192-coef-inner-2048, 16, 754, 638, 19, 1427, 134
n50x8192-coef-inner-2048, 17, 762, 629, 19, 1427, 134
n50x8192-coef-inner-2048, 16, 756, 636, 19, 1427, 134
n50x8192-coef-inner-2048, 16, 760, 632, 19, 1427, 134
n50x8192-coef-inner-2048, 16, 753, 625, 18, 1412, 134
n50x8192-coef-inner-2048, 19, 755, 665, 19, 1458, 134
n50x8192-coef-inner-2048, 16, 758, 637, 19, 1430, 134
n50x8192-coef-inner-2048, 16, 758, 637, 21, 1432, 134
n50x8192-coef-inner-2048, 16, 755, 626, 19, 1416, 134
n50x8192-coef-inner-2048, 16, 750, 622, 18, 1406, 134
n50x8192-coef-inner-2048, 19, 762, 631, 18, 1430, 134
n50x8192-coef-inner-2048, 18, 758, 627, 18, 1421, 134
n50x8192-coef-inner-2048, 16, 759, 631, 19, 1425, 134
n50x8192-coef-inner-2048, 16, 759, 631, 18, 1424, 134
n50x8192-coef-inner-2048, 16, 758, 635, 19, 1428, 134
n50x8192-coef-inner-2048, 16, 757, 626, 18, 1417, 134
n50x8192-coef-inner-2048, 16, 753, 624, 19, 1412, 134
n50x8192-coef-inner-2048, 16, 753, 635, 19, 1423, 134
n50x8192-coef-inner-2048, 16, 758, 630, 19, 1423, 134
n50x8192-coef-inner-2048, 16, 761, 628, 19, 1424, 134
n50x8192-coef-inner-2048, 16, 759, 632, 18, 1425, 134
n50x8192-coef-inner-2048, 16, 757, 630, 19, 1422, 134
n50x8192-coef-inner-2048, 16, 755, 631, 18, 1420, 134
n50x8192-coef-inner-2048, 22, 754, 655, 19, 1450, 134
n50x8192-coef-inner-2048, 16, 756, 626, 18, 1416, 134
n50x8192-coef-inner-2048, 16, 750, 628, 18, 1412, 134
n50x8192-coef-inner-2048, 16, 762, 626, 19, 1423, 134
n50x8192-coef-inner-2048, 16, 750, 633, 19, 1418, 134
n50x8192-coef-inner-2048, 16, 756, 632, 19, 1423, 134
n50x8192-coef-inner-2048, 16, 755, 633, 19, 1423, 134
n50x8192-coef-inner-2048, 16, 752, 618, 19, 1405, 134
n50x8192-coef-inner-2048, 16, 750, 625, 18, 1409, 134
n50x8192-coef-inner-2048, 21, 756, 636, 19, 1432, 134
n50x8192-coef-inner-2048, 16, 771, 627, 18, 1432, 134
n50x8192-coef-inner-2048, 16, 757, 630, 19, 1422, 134
n50x8192-coef-inner-2048, 22, 752, 657, 18, 1449, 134
n50x8192-coef-inner-2048, 16, 753, 631, 19, 1419, 134
n50x8192-coef-inner-2048, 16, 751, 626, 18, 1411, 134
n50x8192-coef-inner-2048, 16, 751, 628, 19, 1414, 134
n50x8192-coef-inner-2048, 16, 751, 623, 19, 1409, 134
n50x8192-coef-inner-2048, 16, 749, 624, 19, 1408, 134
n50x8192-coef-inner-2048, 16, 752, 624, 19, 1411, 134
n50x8192-coef-inner-2048, 16, 752, 619, 18, 1405, 134
n50x8192-coef-inner-2048, 16, 749, 625, 19, 1409, 134
n50x8192-coef-inner-2048, 16, 750, 626, 18, 1410, 134
n50x8192-coef-inner-2048, 16, 748, 627, 19, 1410, 134
n50x8192-coef-inner-2048, 16, 754, 632, 19, 1421, 134
n50x8192-coef-inner-2048, 16, 752, 629, 18, 1415, 134
n50x8192-coef-inner-2048, 16, 756, 623, 18, 1413, 134
n50x8192-coef-inner-2048, 16, 756, 626, 18, 1416, 134
n50x8192-coef-inner-2048, 16, 748, 628, 18, 1410, 134
n50x8192-coef-inner-2048, 16, 748, 620, 19, 1403, 134
n50x8192-coef-inner-2048, 16, 755, 623, 18, 1412, 134
n50x8192-coef-inner-2048, 22, 752, 656, 18, 1448, 134
n50x8192-coef-inner-2048, 16, 752, 621, 19, 1408, 134
n50x8192-coef-inner-2048, 16, 749, 629, 18, 1412, 134
n50x8192-coef-inner-2048, 16, 753, 629, 18, 1416, 134
n50x8192-coef-inner-2048, 16, 748, 622, 19, 1405, 134
n50x8192-coef-inner-2048, 16, 746, 621, 18, 1401, 134
n50x8192-coef-inner-2048, 16, 751, 623, 19, 1409, 134
n50x8192-coef-inner-2048, 16, 752, 626, 19, 1413, 134
n50x8192-coef-inner-2048, 16, 749, 628, 19, 1412, 134
n50x8192-coef-inner-2048, 16, 748, 623, 19, 1406, 134
n50x8192-coef-inner-2048, 16, 747, 624, 18, 1405, 134
n50x8192-coef-inner-2048, 16, 751, 625, 18, 1410, 134
n50x8192-coef-inner-2048, 27, 749, 650, 19, 1445, 134
n50x8192-coef-inner-2048, 16, 746, 619, 18, 1399, 134
n50x8192-coef-inner-2048, 16, 757, 624, 19, 1416, 134
n50x8192-coef-inner-2048, 18, 752, 631, 19, 1420, 134
n50x8192-coef-inner-2048, 16, 755, 629, 18, 1418, 134
n50x8192-coef-inner-2048, 21, 756, 652, 19, 1448, 134
n50x8192-coef-inner-2048, 16, 751, 623, 18, 1408, 134
n50x8192-coef-inner-2048, 16, 752, 630, 18, 1416, 134
n50x8192-coef-inner-2048, 16, 746, 620, 19, 1401, 134
n50x8192-coef-inner-2048, 20, 751, 643, 18, 1432, 134
n50x8192-coef-inner-2048, 16, 755, 627, 19, 1417, 134
n50x8192-coef-inner-2048, 16, 759, 634, 18, 1427, 134
n50x8192-coef-inner-2048, 16, 752, 626, 18, 1412, 134
n50x8192-coef-inner-2048, 16, 750, 630, 18, 1414, 134
n50x8192-coef-inner-2048, 16, 751, 629, 19, 1415, 134
n50x8192-coef-inner-2048, 23, 762, 667, 18, 1470, 134
n50x8192-coef-inner-2048, 25, 769, 628, 19, 1441, 134
n50x8192-coef-inner-2048, 16, 753, 629, 18, 1416, 134
n50x8192-coef-inner-2048, 16, 757, 635, 19, 1427, 134
n50x8192-coef-inner-2048, 16, 758, 626, 18, 1418, 134
n50x8192-coef-inner-2048, 16, 750, 627, 18, 1411, 134
n50x8192-coef-inner-2048, 16, 754, 623, 18, 1411, 134
n50x8192-coef-inner-2048, 16, 754, 624, 18, 1412, 134
n50x8192-coef-inner-2048, 18, 758, 629, 18, 1423, 134
n50x8192-coef-inner-2048, 16, 754, 626, 19, 1415, 134
n50x8192-coef-inner-2048, 16, 754, 630, 18, 1418, 134
n50x8192-coef-inner-2048, 16, 755, 623, 19, 1413, 134
n100x8192-coef-inner-2048, 16, 1504, 1255, 39, 2814, 268
n100x8192-coef-inner-2048, 16, 1508, 1258, 38, 2820, 268
n100x8192-coef-inner-2048, 16, 1508, 1261, 38, 2823, 268
n100x8192-coef-inner-2048, 16, 1507, 1258, 38, 2819, 268
n100x8192-coef-inner-2048, 16, 1512, 1262, 41, 2831, 268
n100x8192-coef-inner-2048, 16, 1514, 1266, 38, 2834, 268
n100x8192-coef-inner-2048, 17, 1520, 1264, 39, 2840, 268
n100x8192-coef-inner-2048, 16, 1510, 1280, 39, 2845, 268
n100x8192-coef-inner-2048, 16, 1514, 1260, 38, 2828, 268
n100x8192-coef-inner-2048, 16, 1513, 1268, 38, 2835, 268
n100x8192-coef-inner-2048, 20, 1506, 1256, 40, 2822, 268
n100x8192-coef-inner-2048, 16, 1506, 1277, 38, 2837, 268
n100x8192-coef-inner-2048, 16, 1518, 1257, 38, 2829, 268
n100x8192-coef-inner-2048, 16, 1518, 1273, 38, 2845, 268
n100x8192-coef-inner-2048, 16, 1510, 1269, 38, 2833, 268
n100x8192-coef-inner-2048, 16, 1515, 1261, 39, 2831, 268
n100x8192-coef-inner-2048, 20, 1514, 1264, 41, 2839, 268
n100x8192-coef-inner-2048, 23, 1509, 1305, 38, 2875, 268
n100x8192-coef-inner-2048, 26, 1506, 1296, 38, 2866, 268
n100x8192-coef-inner-2048, 17, 1506, 1259, 38, 2820, 268
n100x8192-coef-inner-2048, 16, 1509, 1257, 38, 2820, 268
n100x8192-coef-inner-2048, 16, 1508, 1258, 38, 2820, 268
n100x8192-coef-inner-2048, 17, 1503, 1255, 38, 2813, 268
n100x8192-coef-inner-2048, 16, 1496, 1244, 38, 2794, 268
n100x8192-coef-inner-2048, 16, 1501, 1248, 38, 2803, 268
n100x8192-coef-inner-2048, 16, 1512, 1261, 38, 2827, 268
n100x8192-coef-inner-2048, 18, 1512, 1300, 38, 2868, 268
n100x8192-coef-inner-2048, 16, 1511, 1254, 39, 2820, 268
n100x8192-coef-inner-2048, 16, 1497, 1249, 38, 2800, 268
n100x8192-coef-inner-2048, 16, 1504, 1259, 38, 2817, 268
n100x8192-coef-inner-2048, 16, 1505, 1256, 38, 2815, 268
n100x8192-coef-inner-2048, 16, 1505, 1265, 38, 2824, 268
n100x8192-coef-inner-2048, 16, 1505, 1269, 38, 2828, 268
n100x8192-coef-inner-2048, 25, 1509, 1263, 39, 2836, 268
n100x8192-coef-inner-2048, 20, 1505, 1247, 38, 2810, 268
n100x8192-coef-inner-2048, 16, 1506, 1256, 40, 2818, 268
n100x8192-coef-inner-2048, 16, 1506, 1265, 38, 2825, 268
n100x8192-coef-inner-2048, 16, 1505, 1263, 39, 2823, 268
n100x8192-coef-inner-2048, 16, 1506, 1256, 38, 2816, 268
n100x8192-coef-inner-2048, 16, 1508, 1259, 39, 2822, 268
n100x8192-coef-inner-2048, 16, 1510, 1280, 39, 2845, 268
n100x8192-coef-inner-2048, 16, 1502, 1253, 40, 2811, 268
n100x8192-coef-inner-2048, 20, 1507, 1256, 38, 2821, 268
n100x8192-coef-inner-2048, 16, 1507, 1255, 38, 2816, 268
n100x8192-coef-inner-2048, 19, 1509, 1266, 38, 2832, 268
n100x8192-coef-inner-2048, 16, 1504, 1267, 39, 2826, 268
n100x8192-coef-inner-2048, 16, 1504, 1250, 38, 2808, 268
n100x8192-coef-inner-2048, 16, 1504, 1247, 38, 2805, 268
n100x8192-coef-inner-2048, 17, 1501, 1244, 38, 2800, 268
n100x8192-coef-inner-2048, 16, 1498, 1257, 37, 2808, 268
n100x8192-coef-inner-2048, 17, 1502, 1254, 39, 2812, 268
n100x8192-coef-inner-2048, 16, 1502, 1254, 38, 2810, 268
n100x8192-coef-inner-2048, 16, 1512, 1248, 38, 2814, 268
n100x8192-coef-inner-2048, 16, 1518, 1264, 39, 2837, 268
n100x8192-coef-inner-2048, 16, 1504, 1253, 38, 2811, 268
n100x8192-coef-inner-2048, 16, 1508, 1260, 39, 2823, 268
n100x8192-coef-inner-2048, 16, 1511, 1270, 39, 2836, 268
n100x8192-coef-inner-2048, 16, 1505, 1266, 38, 2825, 268
n100x8192-coef-inner-2048, 16, 1516, 1259, 39, 2830, 268
n100x8192-coef-inner-2048, 16, 1504, 1255, 38, 2813, 268
n100x8192-coef-inner-2048, 16, 1505, 1254, 38, 2813, 268
n100x8192-coef-inner-2048, 16, 1513, 1252, 39, 2820, 268
n100x8192-coef-inner-2048, 16, 1501, 1255, 39, 2811, 268
n100x8192-coef-inner-2048, 16, 1503, 1252, 38, 2809, 268
n100x8192-coef-inner-2048, 16, 1505, 1255, 38, 2814, 268
n100x8192-coef-inner-2048, 16, 1498, 1253, 38, 2805, 268
n100x8192-coef-inner-2048, 16, 1503, 1259, 39, 2817, 268
n100x8192-coef-inner-2048, 20, 1500, 1314, 39, 2873, 268
n100x8192-coef-inner-2048, 16, 1503, 1262, 39, 2820, 268
n100x8192-coef-inner-2048, 16, 1507, 1249, 39, 2811, 268
n100x8192-coef-inner-2048, 24, 1511, 1303, 38, 2876, 268
n100x8192-coef-inner-2048, 16, 1507, 1275, 38, 2836, 268
n100x8192-coef-inner-2048, 16, 1504, 1251, 39, 2810, 268
n100x8192-coef-inner-2048, 16, 1502, 1259, 38, 2815, 268
n100x8192-coef-inner-2048, 18, 1516, 1263, 38, 2835, 268
n100x8192-coef-inner-2048, 17, 1500, 1259, 38, 2814, 268
n100x8192-coef-inner-2048, 16, 1516, 1274, 38, 2844, 268
n100x8192-coef-inner-2048, 16, 1515, 1265, 39, 2835, 268
n100x8192-coef-inner-2048, 21, 1517, 1275, 39, 2852, 268
n100x8192-coef-inner-2048, 23, 1509, 1260, 38, 2830, 268
n100x8192-coef-inner-2048, 16, 1504, 1264, 39, 2823, 268
n100x8192-coef-inner-2048, 16, 1506, 1262, 39, 2823, 268
n100x8192-coef-inner-2048, 16, 1504, 1250, 38, 2808, 268
n100x8192-coef-inner-2048, 16, 1505, 1251, 38, 2810, 268
n100x8192-coef-inner-2048, 20, 1525, 1275, 40, 2860, 268
n100x8192-coef-inner-2048, 16, 1511, 1257, 38, 2822, 268
n100x8192-coef-inner-2048, 18, 1503, 1258, 39, 2818, 268
n100x8192-coef-inner-2048, 16, 1519, 1257, 39, 2831, 268
n100x8192-coef-inner-2048, 16, 1506, 1258, 38, 2818, 268
n100x8192-coef-inner-2048, 16, 1503, 1245, 38, 2802, 268
n100x8192-coef-inner-2048, 16, 1494, 1238, 38, 2786, 268
n100x8192-coef-inner-2048, 16, 1504, 1257, 37, 2814, 268
n100x8192-coef-inner-2048, 16, 1505, 1249, 38, 2808, 268
n100x8192-coef-inner-2048, 16, 1497, 1260, 38, 2811, 268
n100x8192-coef-inner-2048, 18, 1514, 1278, 38, 2848, 268
n100x8192-coef-inner-2048, 17, 1507, 1249, 38, 2811, 268
n100x8192-coef-inner-2048, 16, 1502, 1253, 38, 2809, 268
n100x8192-coef-inner-2048, 17, 1510, 1273, 39, 2839, 268
n100x8192-coef-inner-2048, 16, 1508, 1262, 38, 2824, 268
n100x8192-coef-inner-2048, 16, 1508, 1251, 37, 2812, 268
n250x8192-coef-inner-2048, 16, 375, 325, 9, 725, 68
n250x8192-coef-inner-2048, 16, 376, 315, 9, 716, 68
n250x8192-coef-inner-2048, 16, 377, 313, 9, 715, 68
n250x8192-coef-inner-2048, 16, 377, 310, 9, 712, 68
n250x8192-coef-inner-2048, 16, 376, 314, 8, 714, 68
n250x8192-coef-inner-2048, 21, 377, 316, 9, 723, 68
n250x8192-coef-inner-2048, 18, 379, 324, 9, 730, 68
n250x8192-coef-inner-2048, 16, 379, 312, 9, 716, 68
n250x8192-coef-inner-2048, 21, 377, 333, 8, 739, 68
n250x8192-coef-inner-2048, 16, 375, 315, 9, 715, 68
n250x8192-coef-inner-2048, 16, 379, 315, 8, 718, 68
n250x8192-coef-inner-2048, 16, 378, 315, 9, 718, 68
n250x8192-coef-inner-2048, 16, 377, 317, 9, 719, 68
n250x8192-coef-inner-2048, 16, 375, 316, 9, 716, 68
n250x8192-coef-inner-2048, 28, 377, 326, 9, 740, 68
n250x8192-coef-inner-2048, 16, 380, 313, 9, 718, 68
n250x8192-coef-inner-2048, 16, 380, 316, 9, 721, 68
n250x8192-coef-inner-2048, 16, 375, 316, 8, 715, 68
n250x8192-coef-inner-2048, 16, 374, 315, 9, 714, 68
n250x8192-coef-inner-2048, 16, 381, 316, 9, 722, 68
n250x8192-coef-inner-2048, 16, 379, 315, 8, 718, 68
n250x8192-coef-inner-2048, 20, 377, 319, 9, 725, 68
n250x8192-coef-inner-2048, 16, 380, 318, 9, 723, 68
n250x8192-coef-inner-2048, 18, 380, 326, 9, 733, 68
n250x8192-coef-inner-2048, 16, 383, 314, 9, 722, 68
n250x8192-coef-inner-2048, 16, 375, 313, 8, 712, 68
n250x8192-coef-inner-2048, 16, 378, 314, 9, 717, 68
n250x8192-coef-inner-2048, 16, 377, 312, 9, 714, 68
n250x8192-coef-inner-2048, 16, 375, 315, 8, 714, 68
n250x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n250x8192-coef-inner-2048, 16, 377, 315, 9, 717, 68
n250x8192-coef-inner-2048, 17, 381, 319, 9, 726, 68
n250x8192-coef-inner-2048, 16, 381, 319, 9, 725, 68
n250x8192-coef-inner-2048, 17, 380, 317, 9, 723, 68
n250x8192-coef-inner-2048, 17, 379, 319, 9, 724, 68
n250x8192-coef-inner-2048, 16, 381, 313, 9, 719, 68
n250x8192-coef-inner-2048, 16, 378, 315, 8, 717, 68
n250x8192-coef-inner-2048, 17, 379, 314, 9, 719, 68
n250x8192-coef-inner-2048, 16, 376, 317, 9, 718, 68
n250x8192-coef-inner-2048, 16, 379, 316, 9, 720, 68
n250x8192-coef-inner-2048, 16, 378, 313, 9, 716, 68
n250x8192-coef-inner-2048, 16, 379, 312, 9, 716, 68
n250x8192-coef-inner-2048, 21, 376, 329, 9, 735, 68
n250x8192-coef-inner-2048, 16, 377, 315, 8, 716, 68
n250x8192-coef-inner-2048, 16, 379, 314, 9, 718, 68
n250x8192-coef-inner-2048, 16, 378, 317, 9, 720, 68
n250x8192-coef-inner-2048, 16, 388, 322, 9, 735, 68
n250x8192-coef-inner-2048, 18, 376, 314, 8, 716, 68
n250x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n250x8192-coef-inner-2048, 16, 381, 315, 9, 721, 68
n250x8192-coef-inner-2048, 24, 380, 327, 9, 740, 68
n250x8192-coef-inner-2048, 24, 383, 333, 9, 749, 68
n250x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n250x8192-coef-inner-2048, 17, 380, 315, 9, 721, 68
n250x8192-coef-inner-2048, 16, 382, 315, 9, 722, 68
n250x8192-coef-inner-2048, 16, 383, 318, 9, 726, 68
n250x8192-coef-inner-2048, 16, 379, 316, 8, 719, 68
n250x8192-coef-inner-2048, 16, 381, 312, 9, 718, 68
n250x8192-coef-inner-2048, 16, 376, 316, 9, 717, 68
n250x8192-coef-inner-2048, 16, 380, 317, 9, 722, 68
n250x8192-coef-inner-2048, 16, 392, 326, 9, 743, 68
n250x8192-coef-inner-2048, 28, 378, 312, 9, 727, 68
n250x8192-coef-inner-2048, 16, 381, 316, 9, 722, 68
n250x8192-coef-inner-2048, 16, 382, 315, 9, 722, 68
n250x8192-coef-inner-2048, 20, 376, 313, 9, 718, 68
n250x8192-coef-inner-2048, 16, 375, 319, 9, 719, 68
n250x8192-coef-inner-2048, 16, 380, 317, 9, 722, 68
n250x8192-coef-inner-2048, 16, 377, 315, 8, 716, 68
n250x8192-coef-inner-2048, 16, 377, 313, 9, 715, 68
n250x8192-coef-inner-2048, 16, 378, 312, 9, 715, 68
n250x8192-coef-inner-2048, 16, 375, 314, 8, 713, 68
n250x8192-coef-inner-2048, 20, 380, 316, 9, 725, 68
n250x8192-coef-inner-2048, 19, 380, 313, 9, 721, 68
n250x8192-coef-inner-2048, 16, 378, 319, 9, 722, 68
n250x8192-coef-inner-2048, 16, 380, 315, 9, 720, 68
n250x8192-coef-inner-2048, 16, 377, 315, 9, 717, 68
n250x8192-coef-inner-2048, 16, 375, 317, 9, 717, 68
n250x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n250x8192-coef-inner-2048, 16, 376, 310, 9, 711, 68
n250x8192-coef-inner-2048, 16, 385, 314, 9, 724, 68
n250x8192-coef-inner-2048, 16, 375, 312, 9, 712, 68
n250x8192-coef-inner-2048, 16, 378, 311, 9, 714, 68
n250x8192-coef-inner-2048, 16, 376, 315, 9, 716, 68
n250x8192-coef-inner-2048, 20, 380, 313, 8, 721, 68
n250x8192-coef-inner-2048, 16, 375, 313, 9, 713, 68
n250x8192-coef-inner-2048, 16, 378, 315, 8, 717, 68
n250x8192-coef-inner-2048, 16, 378, 316, 9, 719, 68
n250x8192-coef-inner-2048, 17, 377, 314, 9, 717, 68
n250x8192-coef-inner-2048, 16, 374, 312, 9, 711, 68
n250x8192-coef-inner-2048, 16, 376, 312, 9, 713, 68
n250x8192-coef-inner-2048, 16, 379, 314, 9, 718, 68
n250x8192-coef-inner-2048, 16, 379, 318, 9, 722, 68
n250x8192-coef-inner-2048, 16, 379, 312, 9, 716, 68
n250x8192-coef-inner-2048, 16, 379, 314, 9, 718, 68
n250x8192-coef-inner-2048, 16, 378, 315, 8, 717, 68
n250x8192-coef-inner-2048, 17, 378, 324, 9, 728, 68
n250x8192-coef-inner-2048, 16, 384, 315, 9, 724, 68
n250x8192-coef-inner-2048, 16, 380, 313, 9, 718, 68
n250x8192-coef-inner-2048, 16, 375, 310, 9, 710, 68
n250x8192-coef-inner-2048, 17, 377, 313, 9, 716, 68
n500x8192-coef-inner-2048, 26, 7526, 6556, 202, 14310, 1334
n500x8192-coef-inner-2048, 16, 7559, 6343, 210, 14128, 1334
n500x8192-coef-inner-2048, 16, 7585, 6414, 200, 14215, 1334
n500x8192-coef-inner-2048, 16, 7562, 6332, 196, 14106, 1334
n500x8192-coef-inner-2048, 16, 7526, 6308, 198, 14048, 1334
n500x8192-coef-inner-2048, 25, 7515, 6611, 198, 14349, 1334
n500x8192-coef-inner-2048, 16, 7543, 6356, 198, 14113, 1334
n500x8192-coef-inner-2048, 16, 7536, 6288, 201, 14041, 1334
n500x8192-coef-inner-2048, 16, 7505, 6307, 196, 14024, 1334
n500x8192-coef-inner-2048, 16, 7516, 6314, 198, 14044, 1334
n500x8192-coef-inner-2048, 16, 7563, 6338, 199, 14116, 1334
n500x8192-coef-inner-2048, 16, 7483, 6276, 199, 13974, 1334
n500x8192-coef-inner-2048, 16, 7503, 6270, 198, 13987, 1334
n500x8192-coef-inner-2048, 16, 7520, 6313, 200, 14049, 1334
n500x8192-coef-inner-2048, 16, 7514, 6354, 199, 14083, 1334
n500x8192-coef-inner-2048, 16, 7525, 6325, 201, 14067, 1334
n500x8192-coef-inner-2048, 16, 7558, 6374, 196, 14144, 1334
n500x8192-coef-inner-2048, 16, 7537, 6333, 198, 14084, 1334
n500x8192-coef-inner-2048, 16, 7520, 6322, 196, 14054, 1334
n500x8192-coef-inner-2048, 16, 7521, 6291, 197, 14025, 1334
n500x8192-coef-inner-2048, 19, 7571, 6383, 199, 14172, 1334
n500x8192-coef-inner-2048, 16, 7503, 6273, 197, 13989, 1334
n500x8192-coef-inner-2048, 16, 7503, 6292, 198, 14009, 1334
n500x8192-coef-inner-2048, 16, 7517, 6321, 198, 14052, 1334
n500x8192-coef-inner-2048, 16, 7517, 6337, 197, 14067, 1334
n500x8192-coef-inner-2048, 16, 7510, 6291, 198, 14015, 1334
n500x8192-coef-inner-2048, 16, 7515, 6299, 199, 14029, 1334
n500x8192-coef-inner-2048, 16, 7521, 6319, 195, 14051, 1334
n500x8192-coef-inner-2048, 18, 7492, 6548, 196, 14254, 1334
n500x8192-coef-inner-2048, 16, 7505, 6308, 196, 14025, 1334
n500x8192-coef-inner-2048, 16, 7512, 6312, 198, 14038, 1334
n500x8192-coef-inner-2048, 16, 7524, 6316, 198, 14054, 1334
n500x8192-coef-inner-2048, 16, 7527, 6304, 196, 14043, 1334
n500x8192-coef-inner-2048, 16, 7487, 6248, 199, 13950, 1334
n500x8192-coef-inner-2048, 16, 7473, 6294, 198, 13981, 1334
n500x8192-coef-inner-2048, 16, 7514, 6543, 198, 14271, 1334
n500x8192-coef-inner-2048, 16, 7500, 6262, 198, 13976, 1334
n500x8192-coef-inner-2048, 21, 7553, 6320, 200, 14094, 1334
n500x8192-coef-inner-2048, 16, 7515, 6304, 196, 14031, 1334
n500x8192-coef-inner-2048, 17, 7598, 6294, 201, 14110, 1334
n500x8192-coef-inner-2048, 16, 7528, 6283, 196, 14023, 1334
n500x8192-coef-inner-2048, 16, 7510, 6320, 198, 14044, 1334
n500x8192-coef-inner-2048, 16, 7517, 6241, 209, 13983, 1334
n500x8192-coef-inner-2048, 16, 7525, 6386, 199, 14126, 1334
n500x8192-coef-inner-2048, 16, 7529, 6355, 195, 14095, 1334
n500x8192-coef-inner-2048, 16, 7507, 6301, 195, 14019, 1334
n500x8192-coef-inner-2048, 16, 7496, 6291, 196, 13999, 1334
n500x8192-coef-inner-2048, 16, 7513, 6318, 197, 14044, 1334
n500x8192-coef-inner-2048, 16, 7500, 6516, 196, 14228, 1334
n500x8192-coef-inner-2048, 16, 7523, 6305, 198, 14042, 1334
n500x8192-coef-inner-2048, 16, 7530, 6306, 197, 14049, 1334
n500x8192-coef-inner-2048, 16, 7527, 6285, 197, 14025, 1334
n500x8192-coef-inner-2048, 16, 7595, 6565, 197, 14373, 1334
n500x8192-coef-inner-2048, 16, 7514, 6286, 196, 14012, 1334
n500x8192-coef-inner-2048, 16, 7501, 6292, 196, 14005, 1334
n500x8192-coef-inner-2048, 16, 7497, 6276, 198, 13987, 1334
n500x8192-coef-inner-2048, 16, 7541, 6312, 198, 14067, 1334
n500x8192-coef-inner-2048, 17, 7538, 6288, 197, 14040, 1334
n500x8192-coef-inner-2048, 16, 7503, 6415, 198, 14132, 1334
n500x8192-coef-inner-2048, 19, 7499, 6574, 197, 14289, 1334
n500x8192-coef-inner-2048, 16, 7538, 6308, 198, 14060, 1334
n500x8192-coef-inner-2048, 16, 7514, 6270, 198, 13998, 1334
